"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"2451","51836847","Twitter","RT @FredRosner: Former NY Governor George Pataki @GovernorPataki (R) announces run for #POTUS. IMO, the strongest voice yet,re; #ISIS, ...","2015-05-28 14:35:21Z","http://twitter.com/GovernorPataki/status/603932578803011584","[voice;run;#terrorism;#Iran;#POTUS;#ISIS;strongest voice]","[George Pataki]","[]","[]","[]",0,12,41771,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2454","51836845","Twitter","It's time! Join me in the fight to build a stronger America! http://t.co/xbmWrSmIW3 #PatakiForPresident","2015-05-28 14:55:50Z","http://twitter.com/GovernorPataki/status/603937730821763072","[fight]","[]","[]","[America]","[]",44,50,41771,NA,14,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2455","51836843","Twitter","Y tambien gracias a todos mis amigos que estan con nosotros hoy. #FITN","2015-05-28 15:05:19Z","http://twitter.com/GovernorPataki/status/603940116520919041","[#FITN;tambien]","[]","[]","[]","[]",11,8,41771,NA,13,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2456","51836841","Twitter","Watch the LIVE stream happening now.... http://t.co/krOpa9Df1a","2015-05-28 15:11:29Z","http://twitter.com/GovernorPataki/status/603941671416549376","[stream;live stream;live]","[]","[]","[]","[]",10,7,41771,NA,7,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2463","51836839","Twitter","Women for Pataki! #2016 http://t.co/zc3RYzUBW6 #PatakiForPresident http://t.co/pAElRdXNkS","2015-05-28 15:33:39Z","http://twitter.com/GovernorPataki/status/603947249362690048","[women;#2016]","[]","[]","[Pataki]","[]",32,14,41771,NA,7,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2469","51836837","Twitter","Great meeting and lunch with Exeter Republicans at @me&ollies #FITN http://t.co/3U87aRToqw","2015-05-28 16:58:54Z","http://twitter.com/GovernorPataki/status/603968704250974209","[lunch;meeting;great meeting;#FITN]","[]","[]","[Exeter]","[]",11,6,41771,NA,11,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2470","51836835","Twitter","RT @GOP: Welcome to the race, @GovernorPataki! http://t.co/oLKSDdIKJJ Take the Straw Poll to show you're ready for #2016! ...","2015-05-28 17:01:17Z","http://twitter.com/GovernorPataki/status/603969302748880896","[race;#2016]","[]","[]","[]","[]",0,47,41771,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2471","51836831","Twitter","George Pataki on Fox News: I am running for president | Fox News Video http://t.co/oHjfUTmXYG","2015-05-28 17:32:24Z","http://twitter.com/GovernorPataki/status/603977134693064704","[president]","[George Pataki]","[]","[]","[]",31,35,41771,NA,14,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2476","51836829","Twitter","Happy to be here for a great round table discussion! #FITN http://t.co/tNvwrmrn6b","2015-05-28 18:15:09Z","http://twitter.com/GovernorPataki/status/603987892940210177","[round;round table;discussion;table discussion;round table discussion;great round table;#FITN]","[]","[]","[]","[]",8,3,41771,NA,12,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2483","51836827","Twitter","Thanks for a delicious cake and discussion @SIAA_national! #FITN http://t.co/VyMWjEKoVw","2015-05-28 18:49:04Z","http://twitter.com/GovernorPataki/status/603996428633939969","[cake;discussion;delicious cake;#FITN]","[]","[]","[]","[]",26,8,41771,NA,10,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2486","51836825","Twitter","RT @SIAA_national: @GovernorPataki at SIAA HQ for a roundtable discussion this afternoon. Pic with Matt Masiello - SIAA's EVP & COO. ...","2015-05-28 19:38:07Z","http://twitter.com/GovernorPataki/status/604008769270497280","[discussion;afternoon;roundtable discussion]","[]","[]","[]","[]",0,7,41771,NA,22,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2489","51836823","Twitter","RT @FoxNews: .@GovernorPataki: ""No one will be above the law, not even if you’re a former secretary of state whose name happens to be ...","2015-05-28 20:03:09Z","http://twitter.com/GovernorPataki/status/604015071963004928","[law;secretary;former secretary;#Clinton;secretary of state]","[]","[]","[]","[]",0,147,41771,NA,25,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2491","51836821","Twitter","RT @CapitalTonight: WATCH: @GovernorPataki full speech from New Hampshire this morning http://t.co/yPxCJRlLPX","2015-05-28 20:04:08Z","http://twitter.com/GovernorPataki/status/604015318827155456","[speech;morning;full speech]","[]","[]","[New Hampshire]","[]",0,15,41771,NA,12,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2510","51836819","Twitter","Great reception with Rockingham County GOP @smuttynosebeer #FITN http://t.co/kzKBhTUtqc","2015-05-28 21:44:49Z","http://twitter.com/GovernorPataki/status/604040654105137153","[reception;great reception;#FITN]","[]","[]","[Rockingham]","[]",6,4,41771,NA,9,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2512","51836817","Twitter","Cheers to Peter Egelston, Founder @smuttynosebeer &  all the hard workers making this business thrive! #FITN http://t.co/5xaGjlnCfJ","2015-05-28 21:59:52Z","http://twitter.com/GovernorPataki/status/604044443902050305","[founder;workers;hard workers;#FITN]","[Peter Egelston]","[]","[]","[]",13,9,41771,NA,17,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2513","51836815","Twitter","Thanks for a great tour of your growing business @smuttynosebeer! #FITN http://t.co/bsEZLLdzHc","2015-05-28 22:23:38Z","http://twitter.com/GovernorPataki/status/604050423595409408","[tour;great tour;#FITN]","[]","[]","[]","[]",17,5,41771,NA,12,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2516","51836813","Twitter","RT @FoxNews: VIDEO: @GovernorPataki takes a swipe at @HillaryClinton during his presidential announcement. https://t.co/vq6wNzvsEn","2015-05-28 23:17:14Z","http://twitter.com/GovernorPataki/status/604063913580367873","[announcement;swipe;presidential announcement]","[]","[]","[]","[]",0,70,41771,NA,14,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2517","51836811","Twitter","RT @tuohy: ""My whole life has prepared me for this moment,"" Pataki says in one-on-one interview with @UnionLeader:  http://t.co/1iNGl371W6 ...","2015-05-28 23:17:59Z","http://twitter.com/GovernorPataki/status/604064100067467265","[interview;moment;whole life;#FITN]","[]","[]","[Pataki]","[]",0,3,41771,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2528","51836809","Twitter","Stand with me to build a stronger America! - #PatakiForPresident #PeopleOverPolitics http://t.co/zc3RYzUBW6 http://t.co/DYK4CS91YY","2015-05-29 01:13:01Z","http://twitter.com/GovernorPataki/status/604093053004058624","[#peopleoverpolitics]","[]","[]","[America]","[]",43,30,41771,NA,13,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2532","51836807","Twitter","RT @bpolitics: .@MarkHalperin: @GovernorPataki is a smart guy, his intelligence is underrated #WADR http://t.co/gctgIgr10E","2015-05-29 01:36:19Z","http://twitter.com/GovernorPataki/status/604098913637912576","[intelligence;guy;smart guy;#WADR]","[]","[]","[]","[]",0,13,41771,NA,14,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2554","51836805","Twitter","I'm running for president so together we can reform Washington and create a stronger America.  Join our team. http://t.co/xzTL6d877y","2015-05-29 14:41:22Z","http://twitter.com/GovernorPataki/status/604296477935058944","[team;president]","[]","[]","[Washington;America]","[]",30,29,41771,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2558","51836803","Twitter","RT @ThisIsAmerica: .@jorgeramosnews: Can you really beat Hillary Clinton? @GovernorPataki: ""I know I can beat Hillary Clinton."" #2016 Full ...","2015-05-29 15:34:03Z","http://twitter.com/GovernorPataki/status/604309736285163520","[#2016]","[Hillary Clinton]","[]","[]","[]",0,5,41771,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2572","51836801","Twitter","Thank you to Merrimack  County Republican Committee for hosting me today. #fitn http://t.co/BR7EuO3ZsX","2015-05-29 17:44:21Z","http://twitter.com/GovernorPataki/status/604342527836213248","[today;#FITN]","[]","[]","[Merrimack]","[]",5,8,41771,NA,13,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2573","51836799","Twitter","America has a bright future - because of our young people. Thanks for coming out today. #fitn http://t.co/7FLlpX2h7p","2015-05-29 17:54:47Z","http://twitter.com/GovernorPataki/status/604345154166771712","[young people;future;bright future;#FITN]","[]","[]","[America]","[]",15,7,41771,NA,18,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2578","51836797","Twitter","Joe: Pataki 'the most qualified Republican' so far | MSNBC http://t.co/cF0kbmQVaQ @Morning_Joe #FITN","2015-05-29 18:24:38Z","http://twitter.com/GovernorPataki/status/604352665569644544","[#FITN]","[]","[]","[]","[]",18,17,41771,NA,12,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2582","51836795","Twitter","RT @CharlesGWolf: An intelligent, compassionate, strong leader with well thought out priorities who would make a good president. ...","2015-05-29 18:41:39Z","http://twitter.com/GovernorPataki/status/604356948423753729","[priorities;leader;strong leader]","[]","[]","[]","[]",0,5,41771,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2584","51836793","Twitter","Continuing my tour through New Hampshire in Concord today! What a great welcome. #FITN http://t.co/uvJLAljSID","2015-05-29 19:02:03Z","http://twitter.com/GovernorPataki/status/604362083887513600","[tour;today;#FITN]","[]","[]","[New Hampshire;Concord]","[]",10,7,41771,NA,15,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2593","51836791","Twitter","RT @ThisIsAmerica: .@GovernorPataki: ‘I know I can beat Hillary Clinton’ http://t.co/YElLy0UEB7 http://t.co/OqVlHqVEi0","2015-05-29 19:34:23Z","http://twitter.com/GovernorPataki/status/604370217775566849","[]","[Hillary Clinton]","[]","[]","[]",0,12,41771,NA,12,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2594","51836789","Twitter","RT @WriterInBuffalo: @timoshei @GovernorPataki Story looked GREAT as the front page above-the-fold feature in @TheBuffaloNews yesterday!","2015-05-29 19:34:34Z","http://twitter.com/GovernorPataki/status/604370266404294656","[yesterday;feature;front page]","[]","[]","[]","[]",0,3,41771,NA,16,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2606","51836787","Twitter","RT @MedvedSHOW: Here's Part 1 of Michael's interview today with @GovernorPataki ::: http://t.co/kG083LESsH   - RSGreg","2015-05-29 21:34:11Z","http://twitter.com/GovernorPataki/status/604400368844460032","[interview;today;interview today]","[]","[]","[]","[]",0,5,41771,NA,15,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2609","51836785","Twitter","RT @hughhewitt: Today's program; @RickSantorum @SenTomCotton @chucktodd @GovernorPataki @krauthammer @Hillsdale President Larry Arnn ...","2015-05-29 21:51:00Z","http://twitter.com/GovernorPataki/status/604404600507097088","[program]","[Larry Arnn]","[]","[]","[]",0,6,41771,NA,14,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2612","51836783","Twitter","Thank you @davidwebbshow for the gracious introduction! #BelknapCountyCruise #FITN http://t.co/g2tG50QhoO","2015-05-29 22:30:17Z","http://twitter.com/GovernorPataki/status/604414483994284032","[introduction;gracious introduction;#FITN]","[]","[]","[]","[]",14,10,41771,NA,10,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2613","51836781","Twitter","""We can win this race &  take Washington back. Give the government back to the people!"" #BelknapCountyCruise http://t.co/8AvjdK9lbf","2015-05-29 22:33:28Z","http://twitter.com/GovernorPataki/status/604415286847115265","[people;race]","[]","[]","[Washington]","[]",18,10,41771,NA,18,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2616","51836779","Twitter","100X CHALLENGE: We are asking 100 people to donate $100. Donate Now to join the fight for a stronger America! http://t.co/7zIMCRN2nY","2015-05-29 22:46:22Z","http://twitter.com/GovernorPataki/status/604418531854278658","[fight;challenge]","[]","[]","[America]","[]",7,4,41771,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2619","51836777","Twitter","RT @jessicaproud: He's in! Strong message and a lot of great lines in @GovernorPataki speech. Will be interesting to watch.","2015-05-29 22:53:37Z","http://twitter.com/GovernorPataki/status/604420359325163520","[message;speech;strong message;great lines]","[]","[]","[]","[]",0,8,41771,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2637","51836775","Twitter","RT @davidwebbshow: @GovernorPataki you are welcome Governor and good luck on the campaign trail","2015-05-30 01:47:06Z","http://twitter.com/GovernorPataki/status/604464015142715392","[trail;luck;campaign trail;welcome governor]","[]","[]","[]","[]",0,6,41771,NA,14,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2647","51836773","Twitter","...one conservative kingmaker considers him a formidable candidate. Pataki ""would be serious,"" @GroverNorquist http://t.co/qz9f2kpGil","2015-05-30 14:05:28Z","http://twitter.com/GovernorPataki/status/604649832737861632","[candidate;formidable candidate;kingmaker]","[]","[]","[Pataki]","[]",10,11,41771,NA,14,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2711","51836771","Twitter","Undefeated Former NY Gov. George Pataki Enters Growing GOP Field - People's Pundit Daily http://t.co/6gUbbcLt2C","2015-05-30 18:40:33Z","http://twitter.com/GovernorPataki/status/604719058051862528","[field]","[George Pataki]","[]","[]","[]",20,8,41771,NA,15,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2731","51836769","Twitter","RT @bbretonwindham: Team @GovernorPataki  ""in it to win it ""  #nhpolitics #fitn @PrimaryDigest http://t.co/PBike4axi0","2015-05-30 22:21:48Z","http://twitter.com/GovernorPataki/status/604774738234384384","[#FITN;#nhpolitics]","[]","[]","[]","[]",0,6,41771,NA,14,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2732","51836767","Twitter","RT @RitaCosby: Can't wait to have @GovernorPataki on my @77WABCradio show tomorrow AM now that he's officially running for President! ...","2015-05-30 22:25:37Z","http://twitter.com/GovernorPataki/status/604775700491579392","[tomorrow]","[]","[]","[]","[]",0,11,41771,NA,21,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2745","51836765","Twitter","RT @cathy_blaney: @GovernorPataki   Love this. It's a start. http://t.co/FsJhPr1FH2","2015-05-31 00:22:11Z","http://twitter.com/GovernorPataki/status/604805035168514048","[start]","[]","[]","[]","[]",0,27,41771,NA,9,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2759","51836763","Twitter","RT @TWCNewsAlbany: .@GovernorPataki hosts a rally in #Peekskill this afternoon. DETAILS HERE: http://t.co/xr9L4e3STM http://t.co/7SMuplVFsK","2015-05-31 11:18:25Z","http://twitter.com/GovernorPataki/status/604970181450993665","[rally;afternoon;#Peekskill]","[]","[]","[]","[]",0,8,41771,NA,14,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2762","51836761","Twitter","Getting ready to join CNN State of the Union @CNNPolitics http://t.co/KugYwV97ek","2015-05-31 13:14:58Z","http://twitter.com/GovernorPataki/status/604999511635861504","[]","[]","[]","[]","[Organised Labor]",12,7,41771,NA,11,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2763","51836759","Twitter","RT @jimsciutto: This am on @CNNsotu I'll speak exclusively with @GovernorPataki as he enters crowded GOP race for the WH #CNN ...","2015-05-31 13:15:04Z","http://twitter.com/GovernorPataki/status/604999536294174721","[race;#cnn;wh]","[]","[]","[]","[]",0,18,41771,NA,22,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2765","51836757","Twitter",".@RandPaul is wrong on Patriot Act.  Letting it expire when America is at risk of attack is dangerous and it should not be allowed to lapse.","2015-05-31 13:47:21Z","http://twitter.com/GovernorPataki/status/605007661940240384","[attack;lapse;risk of attack]","[]","[]","[America]","[]",16,13,41771,NA,26,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2766","51836755","Twitter","Pretty much every thing I have done in life I have had to start at the bottom, it's the American way. @CNNSOTU #2016","2015-05-31 13:52:10Z","http://twitter.com/GovernorPataki/status/605008871455920128","[life;bottom;#2016]","[]","[]","[]","[]",29,12,41771,NA,23,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2767","51836753","Twitter","It's not where you start, it's where you end up. @CNNSOTU @jimsciutto","2015-05-31 13:53:51Z","http://twitter.com/GovernorPataki/status/605009295630061568","[]","[]","[]","[]","[]",20,13,41771,NA,12,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"2768","51836751","Twitter","RT @stuartpstevens: Most admit haven't heard  @GovernorPataki in long time but thought his @cnn interview very impressive. No early ...","2015-05-31 13:54:42Z","http://twitter.com/GovernorPataki/status/605009509044617219","[interview;jitters]","[]","[]","[Stong]","[]",0,13,41771,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
