"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"1858","51858675","Twitter","Meeting with the Merrimack County Democrats in Concord, NH http://t.co/4UbtAxLhFz","2015-05-19 22:39:27Z","http://twitter.com/LincolnChafee/status/600792914508312576","[]","[]","[]","[Concord;Merrimack]","[]",6,4,16698,NA,10,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"1864","51858673","Twitter","@thehill A 'mistake' of this magnitude should disqualify her from becoming president.","2015-05-20 01:10:12Z","http://twitter.com/LincolnChafee/status/600830853367857152","[magnitude;mistake]","[]","[]","[]","[]",7,4,16698,NA,12,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"1865","51858671","Twitter","RT @thehill: Hillary Clinton: My Iraq war vote was 'a mistake, plain and simple' http://t.co/IAOwdrLUOS http://t.co/bGYGoSCvQJ","2015-05-20 01:10:43Z","http://twitter.com/LincolnChafee/status/600830979750649856","[war;mistake;war vote]","[]","[]","[Iraq]","[]",0,72,16698,NA,16,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"1880","51858669","Twitter","In Concord, former Rhode Island governor Lincoln Chafee stresses his, Clinton’s differences | Concord Monitor http://t.co/lRFjIxyrhI","2015-05-20 16:36:45Z","http://twitter.com/LincolnChafee/status/601064023745024001","[governor;differences]","[Lincoln Chafee]","[]","[Rhode Island;Concord]","[]",5,7,16698,NA,15,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2047","51858667","Twitter","Please like me on Facebook at http://t.co/sOlXg5xwgL","2015-05-21 18:10:06Z","http://twitter.com/LincolnChafee/status/601449906335657985","[]","[]","[]","[]","[]",8,4,16698,NA,7,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2062","51858665","Twitter","Thank you Moose Mountain Democrats!  Enjoyed the time with you at the Poor People's Pub! http://t.co/KcVofIzkhH","2015-05-21 22:12:41Z","http://twitter.com/LincolnChafee/status/601510952798945280","[pub]","[]","[]","[]","[]",10,6,16698,NA,16,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2192","51858663","Twitter","Today we pause to remember those who have made the ultimate sacrifice for our nation.  #MemorialDay http://t.co/mmzmkuRWIi","2015-05-25 16:43:41Z","http://twitter.com/LincolnChafee/status/602877709648265216","[nation;ultimate sacrifice;sacrifice;#MemorialDay]","[]","[]","[]","[]",7,6,16698,NA,17,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2247","51858661","Twitter","Looking forward to meeting with the Sullivan County Democrats tonight in Claremont, NH http://t.co/BpeK3i37Rx","2015-05-26 21:33:57Z","http://twitter.com/LincolnChafee/status/603313145940148224","[meeting;tonight]","[]","[]","[Claremont]","[]",11,2,16698,NA,14,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2266","51858659","Twitter","Met with elected officials tonight in Claremont, NH.  Thanks to Sullivan County Democrats for inviting me! http://t.co/CbjIF78R9K","2015-05-27 01:01:49Z","http://twitter.com/LincolnChafee/status/603365456632795136","[tonight;officials tonight]","[]","[]","[Claremont]","[]",8,4,16698,NA,17,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2298","51858657","Twitter","Gov. Chafee visits Sullivan County NH Democrats #chafee2016 https://t.co/1XSIannq9d","2015-05-27 14:05:32Z","http://twitter.com/LincolnChafee/status/603562685465239552","[visits;#Chafee2016]","[]","[]","[]","[]",4,4,16698,NA,9,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2466","51858655","Twitter","Congratulations to the Nebraska legislature for doing the right thing on capital punishment!","2015-05-28 16:37:35Z","http://twitter.com/LincolnChafee/status/603963336292708352","[punishment;legislature;capital punishment]","[]","[]","[Nebraska]","[]",23,21,16698,NA,13,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2681","51858653","Twitter","I salute President Obama's initiative on Cuba. I visited Havana as a Senator.  This is good for our hemisphere. #chafee2016","2015-05-30 15:06:37Z","http://twitter.com/LincolnChafee/status/604665221056229376","[initiative;hemisphere;#Chafee2016]","[]","[]","[Cuba;Havana]","[]",18,16,16698,NA,20,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2787","51858651","Twitter","Thanks!@ChairmanBuckley @rcdcnh @NHDems looking forward to meeting Rockingham County Democrats today! #chafee2016","2015-05-31 17:05:50Z","http://twitter.com/LincolnChafee/status/605057609616359424","[meeting;today;#Chafee2016]","[]","[]","[Rockingham]","[]",7,3,16698,NA,12,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2809","51858649","Twitter","Thanks to the @rcdcnh and @ChairmanBuckley for today's great event! http://t.co/wHPaOngiaI","2015-05-31 21:18:18Z","http://twitter.com/LincolnChafee/status/605121146506346496","[event;great event]","[]","[]","[]","[]",9,9,16698,NA,11,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"2975","51858647","Twitter","Congratulations to Congress for standing tall for civil liberties!  Now let's bring Snowden home. He has done his time.  #chafee2016","2015-06-02 13:52:48Z","http://twitter.com/LincolnChafee/status/605733807283675137","[civil liberties;liberties;congratulations;#Chafee2016]","[]","[]","[Snowden]","[Civil and Political Rights]",24,24,16698,NA,20,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3038","51858645","Twitter","Thank you Cheshire County Democrats for a great visit tonight in Keene, NH. #chafee2016 http://t.co/K3ADpNWQkL","2015-06-03 01:11:14Z","http://twitter.com/LincolnChafee/status/605904542459293696","[visit;tonight;visit tonight;great visit;great visit tonight;#Chafee2016]","[]","[]","[Keene;Cheshire]","[]",12,6,16698,NA,15,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3046","51858643","Twitter","RT @AndresTaborda_: @IanDon @LincolnChafee @cspan http://t.co/gigP6MGLZV","2015-06-03 13:03:56Z","http://twitter.com/LincolnChafee/status/606083898070716416","[]","[]","[]","[]","[]",0,12,16698,NA,6,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3072","51858641","Twitter","I look forward to speaking on @CSPAN at @GeorgeMasonU 5:30 today. #Chafee2016","2015-06-03 17:37:55Z","http://twitter.com/LincolnChafee/status/606152848292880384","[today;#Chafee2016]","[]","[]","[]","[]",5,18,16698,NA,12,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3088","51858639","Twitter","I look forward to joining you, @wolfblitzer. @CNN @CNNSitRoom  https://t.co/I3mAJ5iOIx","2015-06-03 21:22:25Z","http://twitter.com/LincolnChafee/status/606209347253895170","[nomination;race;presidential nomination]","[]","[]","[]","[]",4,7,16698,NA,10,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3089","51858637","Twitter","Today I am formally entering the race for the Democratic nomination for President #Chafee2016","2015-06-03 21:36:08Z","http://twitter.com/LincolnChafee/status/606212796242620416","[nomination;race;democratic nomination;#Chafee2016]","[]","[]","[]","[]",74,117,16698,NA,14,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3090","51858635","Twitter","If we as leaders show good judgement and make good decisions, we can fix much of what is ailing us #Chafee2016","2015-06-03 21:36:53Z","http://twitter.com/LincolnChafee/status/606212987549044738","[judgement;decisions;#Chafee2016]","[]","[]","[]","[]",8,15,16698,NA,21,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3091","51858633","Twitter","I believe that education/infrastructure/health care/environmental stewardship & a strong middle class are Americans’ priorities #Chafee2016","2015-06-03 21:38:32Z","http://twitter.com/LincolnChafee/status/606213402713845760","[priorities;stewardship;middle class;strong middle class;#Chafee2016]","[]","[]","[]","[Education]",20,31,16698,NA,15,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3093","51858631","Twitter","We need to be smart during these volatile times overseas #chafee2016","2015-06-03 21:39:30Z","http://twitter.com/LincolnChafee/status/606213643865333760","[#Chafee2016]","[]","[]","[]","[]",8,8,16698,NA,11,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3096","51858629","Twitter","I want America to be a leader and inspiration for civilized behavior in this new century #chafee2016","2015-06-03 21:44:57Z","http://twitter.com/LincolnChafee/status/606215017344733184","[behavior;inspiration;civilized behavior;#Chafee2016]","[]","[]","[America]","[]",17,23,16698,NA,17,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3098","51858627","Twitter","For more on my vision for our country visit http://t.co/xNYPDxIs2T","2015-06-03 21:53:08Z","http://twitter.com/LincolnChafee/status/606217076680851456","[vision;visit;country visit]","[]","[]","[]","[]",9,10,16698,NA,10,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3104","51858625","Twitter","Here is more on why I am running via @Vimeo https://t.co/A9wY8sI1NY","2015-06-03 22:10:37Z","http://twitter.com/LincolnChafee/status/606221475381702657","[]","[]","[]","[]","[]",15,25,16698,NA,11,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3106","51858623","Twitter","I will speak with @wolfblitzer on @CNNSitRoom momentarily. #chafee2016 @CNN","2015-06-03 22:50:04Z","http://twitter.com/LincolnChafee/status/606231402284261377","[#Chafee2016]","[]","[]","[]","[]",18,8,16698,NA,10,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3118","51858621","Twitter","This hour I will join @chrislhayes on @allinwithchris. #Chafee2016 @msnbc","2015-06-04 00:15:59Z","http://twitter.com/LincolnChafee/status/606253026526044162","[hour;#Chafee2016]","[]","[]","[]","[]",8,5,16698,NA,10,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3130","51858619","Twitter","I will join @NewDay on @CNN this morning to talk about my candidacy. #Chafee2016  https://t.co/e0MttyV4bG","2015-06-04 10:52:42Z","http://twitter.com/LincolnChafee/status/606413258380218369","[yesterday;candidacy;#Chafee2016]","[]","[]","[]","[]",7,1,16698,NA,15,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3131","51858617","Twitter","Looking forward to appearing on The @JrzyJoePiscopo Show on @am970TheAnswer at 8:40am. #Chafee2016","2015-06-04 11:59:03Z","http://twitter.com/LincolnChafee/status/606429956906840065","[#Chafee2016]","[]","[]","[]","[]",4,1,16698,NA,13,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3143","51858615","Twitter","Looking forward to appearing on The Intelligence Report with @TrishIntel today at 2pm on @FoxBusiness Network. #Chafee2016","2015-06-04 14:50:16Z","http://twitter.com/LincolnChafee/status/606473045360951297","[today;#Chafee2016]","[]","[]","[]","[]",7,9,16698,NA,17,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3177","51858613","Twitter","I'll talk about my campaign for President   with @MedvedSHOW at 4pm ET on the Salem Radio Network. #Chafee2016","2015-06-04 19:25:18Z","http://twitter.com/LincolnChafee/status/606542261468266496","[campaign;#Chafee2016]","[]","[]","[Salem]","[]",8,5,16698,NA,18,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3187","51858611","Twitter","Looking forward to meeting with the Grafton-Upper Valley NH Democrats tonight at 7pm at the @AVAgallery_org #Chafee2016","2015-06-04 20:12:10Z","http://twitter.com/LincolnChafee/status/606554056580956160","[meeting;tonight;#Chafee2016]","[]","[]","[]","[]",4,3,16698,NA,17,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3225","51858609","Twitter","Thank you Grafton-Upper Valley Democrats@ProgressNH for a great discussion of the issues in my campaign #chafee2016 http://t.co/0fzpskT5wF","2015-06-05 00:13:29Z","http://twitter.com/LincolnChafee/status/606614783220150272","[campaign;discussion;great discussion;#Chafee2016]","[]","[]","[]","[]",11,6,16698,NA,17,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
"3318","51858607","Twitter","I will discuss my campaign for President tomorrow on @CNNsotu with @DanaBashCNN at 9:00 am ET. #Chafee2016","2015-06-06 21:40:56Z","http://twitter.com/LincolnChafee/status/607301169623539712","[campaign;tomorrow;#Chafee2016]","[]","[]","[]","[]",10,7,16698,NA,17,"(Fmr.) Chafee, Lincoln (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1953-03-26","55-64","[Arts, Entertainment, and Recreation]","","[Federal;Local;State]"
