"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"5119","52406307","Twitter","LIVE on #Periscope: Handing over my @periscopeco account to my son Shaan. Get ready. https://t.co/MvFqYTVryA","2015-06-24 21:19:45Z","http://twitter.com/BobbyJindal/status/613818821854400512","[account;son;#periscope]","[]","[]","[Shaan]","[]",15,8,189555,NA,15,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5120","52406305","Twitter","LIVE on #Periscope: Behind the scenes view of today's announcement from my son Shaan. https://t.co/1MxvqZBKT5","2015-06-24 21:27:17Z","http://twitter.com/BobbyJindal/status/613820717671395329","[son;scenes;scenes view;#periscope]","[]","[]","[Shaan]","[]",16,8,189555,NA,15,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5123","52406303","Twitter","LIVE on #Periscope: Live at my dad's big announcement. -Shaan  https://t.co/zBnrpM32Qy","2015-06-24 21:42:55Z","http://twitter.com/BobbyJindal/status/613824648321437696","[announcement;#periscope]","[]","[]","[Shaan]","[]",16,13,189555,NA,11,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5124","52406301","Twitter","@SupriyaJindal is about to take the stage. You don't want to miss it. Watch live here: http://t.co/YVMKaugXzL","2015-06-24 21:45:00Z","http://twitter.com/BobbyJindal/status/613825173460905984","[stage]","[]","[]","[]","[]",6,4,189555,NA,17,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5125","52406299","Twitter","I'm about to take the stage. Watch my speech right here: http://t.co/YVMKaugXzL","2015-06-24 21:50:12Z","http://twitter.com/BobbyJindal/status/613826481047797760","[stage;speech]","[]","[]","[]","[]",32,38,189555,NA,12,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5126","52406297","Twitter","My name is Bobby Jindal, I am the Governor of the great state of Louisiana, and I am running for President of the United States.","2015-06-24 21:51:36Z","http://twitter.com/BobbyJindal/status/613826834547871744","[state;governor;great state]","[Bobby Jindal]","[President of the United States]","[United States;Louisiana]","[]",359,330,189555,NA,25,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5127","52406295","Twitter","My parents found that America is indeed the land of the free and home of the brave.","2015-06-24 21:52:06Z","http://twitter.com/BobbyJindal/status/613826962860015616","[parents;land]","[]","[]","[America]","[]",66,50,189555,NA,17,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5128","52406293","Twitter","We privatized our outdated government-run hospital system, we reformed education, with nearly 100% charter schools in New Orleans.","2015-06-24 21:53:08Z","http://twitter.com/BobbyJindal/status/613827220759408640","[hospital;charter;charter schools;hospital system]","[]","[]","[New Orleans]","[Education;Hospitals;Public Schools]",44,39,189555,NA,18,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5129","52406291","Twitter","Now we have statewide school choice – because every child deserves an equal opportunity for a great education.","2015-06-24 21:53:17Z","http://twitter.com/BobbyJindal/status/613827260047425536","[education;choice;school choice;statewide school;statewide school choice]","[]","[]","[]","[Education;Equal Opportunity;School Policies]",50,46,189555,NA,18,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5130","52406289","Twitter","We did what they said couldn’t be done. We shrank our govt. We cut our budget by 26% and the number of govt bureaucrats by more than 30,000.","2015-06-24 21:53:52Z","http://twitter.com/BobbyJindal/status/613827407359795200","[bureaucrats;govt;govt bureaucrats]","[]","[]","[]","[]",58,63,189555,NA,28,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5131","52406287","Twitter","I'm not running for president to be somebody, I'm running for President to do something.","2015-06-24 21:57:12Z","http://twitter.com/BobbyJindal/status/613828245197225984","[president;somebody]","[]","[]","[]","[]",171,148,189555,NA,15,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5132","52406285","Twitter","They say you cannot actually cut government spending.  But we can, and we will.","2015-06-24 21:58:27Z","http://twitter.com/BobbyJindal/status/613828557156913152","[government;spending;government spending]","[]","[]","[]","[Government Expenditures]",77,50,189555,NA,14,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5133","52406283","Twitter","They think we need a permanent class of elites.  It’s safer to not rock the boat.   But we can rock the boat, and we will.","2015-06-24 21:59:35Z","http://twitter.com/BobbyJindal/status/613828845641150464","[boat;elites]","[]","[]","[]","[]",67,52,189555,NA,25,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5134","52406281","Twitter","In Washington they know that the voters want the border secured, but they refuse to do it.  But you and I can, and we will.","2015-06-24 21:59:49Z","http://twitter.com/BobbyJindal/status/613828902113284096","[border;voters]","[]","[]","[Washington]","[]",80,52,189555,NA,25,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5135","52406279","Twitter","We can repeal Obamacare and we will.","2015-06-24 22:00:21Z","http://twitter.com/BobbyJindal/status/613829039074054144","[]","[]","[]","[]","[]",114,63,189555,NA,7,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5136","52406277","Twitter","But rest assured -- I’m tanned, rested, and ready for this fight.","2015-06-24 22:01:16Z","http://twitter.com/BobbyJindal/status/613829268917719042","[fight;rest]","[]","[]","[]","[]",114,120,189555,NA,12,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5137","52406275","Twitter","If you want someone who will pretend that everything is fine and just make some small tweaks – then you want someone else.","2015-06-24 22:02:02Z","http://twitter.com/BobbyJindal/status/613829459532066816","[someone;tweaks;small tweaks]","[]","[]","[]","[]",62,50,189555,NA,23,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5138","52406273","Twitter","I know that some say I talk too much about my faith. But I won’t be silenced to meet their expectations of political correctness.","2015-06-24 22:02:25Z","http://twitter.com/BobbyJindal/status/613829557733294080","[expectations;political correctness;correctness]","[]","[]","[]","[]",227,181,189555,NA,24,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5139","52406271","Twitter","America did not create religious liberty, religious liberty created the United States of America.","2015-06-24 22:04:08Z","http://twitter.com/BobbyJindal/status/613829990505787392","[liberty;religious liberty]","[]","[]","[United States;America]","[]",211,183,189555,NA,14,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5140","52406269","Twitter","We are not Indian-Americans, Irish–Americans,  African–Americans, rich Americans, or poor Americans – we are all Americans.","2015-06-24 22:04:59Z","http://twitter.com/BobbyJindal/status/613830201928085504","[]","[]","[]","[]","[]",350,363,189555,NA,16,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5142","52406267","Twitter","Let’s do something new, let’s endorse our own principles for a change and boldly speak the truth without fear.","2015-06-24 22:07:25Z","http://twitter.com/BobbyJindal/status/613830817295380480","[fear;truth]","[]","[]","[]","[]",121,89,189555,NA,19,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5143","52406265","Twitter","To be clear, we are not simply trying to reclaim the past. We are laying our claim on the future, a future where America leads the world.","2015-06-24 22:09:45Z","http://twitter.com/BobbyJindal/status/613831403738804224","[future;claim]","[]","[]","[America]","[]",92,60,189555,NA,27,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5144","52406263","Twitter","Containment is a strategy for losers.  But as General George S. Patton famously observed – ""Americans play to win all the time.""","2015-06-24 22:10:38Z","http://twitter.com/BobbyJindal/status/613831626712178688","[containment;losers]","[George Patton]","[]","[]","[]",125,85,189555,NA,22,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5145","52406261","Twitter","If you are looking for a candidate who will politely manage America’s descent into mediocrity, I’m not your man.","2015-06-24 22:12:13Z","http://twitter.com/BobbyJindal/status/613832023593979904","[descent;mediocrity]","[]","[]","[]","[]",211,176,189555,NA,19,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5146","52406259","Twitter","If you are chasing a dream and looking for a land where the people are free, and the opportunities are real, I’m asking you to believe.","2015-06-24 22:12:24Z","http://twitter.com/BobbyJindal/status/613832069085466624","[land;dream]","[]","[]","[]","[]",116,87,189555,NA,26,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5147","52406257","Twitter","Believe in what we can do. Believe in what America can do.","2015-06-24 22:13:03Z","http://twitter.com/BobbyJindal/status/613832231535022080","[]","[]","[]","[America]","[]",126,88,189555,NA,12,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5148","52406255","Twitter","Ready to believe again? Join me: http://t.co/f4geDGEeRO","2015-06-24 22:15:11Z","http://twitter.com/BobbyJindal/status/613832769546792961","[]","[]","[]","[]","[]",100,68,189555,NA,7,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5149","52406253","Twitter","LIVE on #Periscope: Live at my Dad's announcement. -Shaan https://t.co/fdCa3t26iy","2015-06-24 22:17:08Z","http://twitter.com/BobbyJindal/status/613833259831537664","[announcement;#periscope]","[]","[]","[Shaan]","[]",38,19,189555,NA,10,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5258","52433063","Twitter","Yesterday I announced I'm running for President. Today I’m asking for your support. You in? http://t.co/EGghK289lj http://t.co/IxZRZ2RrX5","2015-06-25 15:17:04Z","http://twitter.com/BobbyJindal/status/614089937294655488","[yesterday;support]","[]","[]","[]","[]",178,110,190561,NA,17,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5264","52434267","Twitter","President Obama and Hillary Clinton would like this to be the end of the debate on Obamacare, but it isn’t:http://t.co/XpY9HtxFQO","2015-06-25 15:33:50Z","http://twitter.com/BobbyJindal/status/614094152893120512","[debate]","[Hillary Clinton]","[]","[]","[]",88,110,190578,NA,20,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5281","52441921","Twitter","Loved chatting with folks at #PoliticsandEggs today. Thanks for the invite @nhiop.  #NHPolitics http://t.co/P665eI6uO8","2015-06-25 17:19:42Z","http://twitter.com/BobbyJindal/status/614120796055859200","[folks;#nhpolitics;#PoliticsandEggs]","[]","[]","[]","[]",24,21,190707,NA,14,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5298","52451213","Twitter","Thanks for the support @JepDuckman and @JessicaDuckWife! I was busy last night, but I recorded the season premiere. http://t.co/9Wv098rbXZ","2015-06-25 19:46:43Z","http://twitter.com/BobbyJindal/status/614157793948512256","[season;premiere;last night;season premiere;busy last night]","[]","[]","[]","[]",69,18,190822,NA,19,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5302","52452557","Twitter","(1/6) John Roberts said ""In this instance, the context and structure of the Act compel us to depart from what would otherwise be the most","2015-06-25 20:09:19Z","http://twitter.com/BobbyJindal/status/614163483161174017","[context;instance]","[John Roberts]","[]","[]","[]",28,47,190842,NA,25,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5303","52452561","Twitter","2/6) natural reading of the pertinent statutory phrase."" Those are some fancy words. I will act as your Supreme Court translator today:","2015-06-25 20:09:40Z","http://twitter.com/BobbyJindal/status/614163570771787776","[translator;phrase;statutory phrase]","[]","[]","[]","[]",29,46,190843,NA,22,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5304","52452567","Twitter","(3/6) We know that we are ignoring what Obamacare really says, but we think it is politically best to not overturn it","2015-06-25 20:09:53Z","http://twitter.com/BobbyJindal/status/614163624773427200","[]","[]","[]","[]","[]",38,60,190844,NA,22,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5305","52452583","Twitter","(4/6) This is from the Chief Justice of the Supreme Court, a person who is not accountable to the people, but with a lifetime appointment.","2015-06-25 20:10:13Z","http://twitter.com/BobbyJindal/status/614163709716512769","[appointment;lifetime;lifetime appointment]","[]","[]","[]","[]",38,62,190843,NA,25,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5306","52452605","Twitter","(5/6) He admits they aren’t paying attention to what the law actually says. The person who really nailed it is Justice Scalia.","2015-06-25 20:10:35Z","http://twitter.com/BobbyJindal/status/614163803161391106","[law;attention]","[]","[]","[]","[]",77,84,190843,NA,22,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5307","52452625","Twitter","(6/6) Justice Scalia said, ""Words no longer have meaning if an Exchange that is not established by a State is ‘established by the State.""","2015-06-25 20:10:48Z","http://twitter.com/BobbyJindal/status/614163857074954240","[state;exchange]","[]","[]","[]","[]",100,134,190843,NA,24,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5347","52465137","Twitter","Great to be back in Des Moines. http://t.co/Q4n1lCl802","2015-06-26 02:19:19Z","http://twitter.com/BobbyJindal/status/614256596638535680","[]","[]","[]","[Des Moines]","[]",85,29,191056,NA,8,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5402","52498453","Twitter","Marriage between a man and a woman was established by God, and no earthly court can alter that. http://t.co/1Kfw9l0KMG","2015-06-26 14:41:07Z","http://twitter.com/BobbyJindal/status/614443277362839552","[court;marriage]","[]","[]","[]","[]",1168,1135,191868,NA,19,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5403","52498451","Twitter","This ruling must not be used as pretext by Washington to erode our right to religious liberty. http://t.co/1Kfw9l0KMG","2015-06-26 14:41:28Z","http://twitter.com/BobbyJindal/status/614443363136368640","[ruling;pretext;religious liberty]","[]","[]","[Washington]","[]",187,199,191868,NA,18,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5404","52498449","Twitter","I will never stop fighting for religious liberty and I hope our leaders in D.C. join me. http://t.co/1Kfw9l0KMG","2015-06-26 14:42:17Z","http://twitter.com/BobbyJindal/status/614443570234294272","[leaders;liberty;religious liberty]","[]","[]","[]","[]",212,125,191868,NA,18,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5418","52497415","Twitter","RT @SupriyaJindal: .@BobbyJindal did a great job this morning on @whoradio. Good to see you @simonconway1776. #IAPolitics ...","2015-06-26 16:31:55Z","http://twitter.com/BobbyJindal/status/614471160491847680","[job;morning;great job;#iapolitics]","[]","[]","[]","[Jobs]",0,16,191581,NA,18,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5427","52498447","Twitter","Talking to reporters in Urbandale, IA about the Supreme Court’s disturbing ruling. #IAPolitics http://t.co/GnTBt3cu33","2015-06-26 17:17:39Z","http://twitter.com/BobbyJindal/status/614482669234073600","[ruling;reporters;#iapolitics]","[]","[]","[Urbandale]","[]",56,44,191868,NA,14,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5430","52498445","Twitter","I stand on principle, regardless of the polls. Always have, always will: http://t.co/ofvv2LHV93 https://t.co/7NNsPmeO2z","2015-06-26 17:55:58Z","http://twitter.com/BobbyJindal/status/614492312647798784","[principle;polls]","[]","[]","[]","[]",230,196,191868,NA,14,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5449","52498443","Twitter","Totally agree. That’s why I wrote one: http://t.co/sjgUO4ZF5e https://t.co/XAJ7TslYlA","2015-06-26 19:13:22Z","http://twitter.com/BobbyJindal/status/614511791603757057","[staff;leader]","[]","[]","[America]","[]",26,54,191868,NA,9,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5457","52498441","Twitter","Sitting down with @brentroske. Tune in to the show this Sunday morning. #RoskeOnPolitics #IAPolitics http://t.co/2WFMhP9NSQ","2015-06-26 20:18:34Z","http://twitter.com/BobbyJindal/status/614528197573541888","[tune;morning;#iapolitics]","[]","[]","[]","[]",15,12,191868,NA,15,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"5465","52513549","Twitter","It was delicious! https://t.co/lcb9KZtdg4","2015-06-26 22:29:21Z","http://twitter.com/BobbyJindal/status/614561110570602496","[machine;buns;sticky buns]","[]","[]","[Urbandale]","[]",23,11,191920,NA,4,"(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
