"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"12","51878443","Twitter","Imagine a federal government that protects the right to keep and bear arms for all law-abiding Americans.","2015-03-23 14:41:49Z","http://twitter.com/tedcruz/status/580016606220185600","[government;arms;federal government]","[]","[]","[]","[Federal Governments]",1784,1502,416311,NA,17,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"13","51878441","Twitter","Instead of a president who boycotts PM @netanyahu, imagine a president who stands unapologetically with the nation of Israel!","2015-03-23 14:44:11Z","http://twitter.com/tedcruz/status/580017201110876160","[president;nation]","[]","[]","[Israel]","[]",2049,1777,416311,NA,19,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"14","51878439","Twitter","The power of the American people when we rise up and stand for liberty knows no bounds. #MakeDCListen","2015-03-23 14:48:48Z","http://twitter.com/tedcruz/status/580018361402175488","[liberty;bounds;#MakeDCListen;american people]","[]","[]","[]","[]",1220,1151,416311,NA,18,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"15","51878437","Twitter","I am running for President of the United States to stand with each of you to reignite the promise of America #MakeDCListen","2015-03-23 14:54:30Z","http://twitter.com/tedcruz/status/580019796017745920","[promise;#MakeDCListen]","[]","[President of the United States]","[United States;America]","[]",4762,4320,416311,NA,22,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"16","51878435","Twitter","Want to get involved in our campaign to reignite the promise of America? Sign up to volunteer: http://t.co/R1EkwUz9Id","2015-03-23 18:31:40Z","http://twitter.com/tedcruz/status/580074448465727488","[promise;volunteer]","[]","[]","[America]","[]",472,484,416311,NA,18,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"17","51878433","Twitter","Appreciate the kind words! RT @jack_welch: Great speech this morning by @tedcruz announcing for President..Terrific content and delivery..","2015-03-23 18:58:17Z","http://twitter.com/tedcruz/status/580081147947823104","[delivery;speech]","[]","[]","[]","[]",375,266,416311,NA,18,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"18","51878431","Twitter","RT @TODAYshow: Tomorrow On TODAY @tedcruz &Heidi Cruz's 1st joint interview since announcing presidential run http://t.co/7G0nOiJwEK ...","2015-03-23 20:44:58Z","http://twitter.com/tedcruz/status/580107994844647424","[interview;tomorrow;joint interview;presidential run]","[]","[]","[]","[]",0,274,416311,NA,17,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"19","51878429","Twitter","Spoke w/ @seanhannity on radio about today’s @LibertyU speech: https://t.co/MAIRCSfxQS Don't miss hour-long TV interview on Hannity​ tonight","2015-03-23 21:38:35Z","http://twitter.com/tedcruz/status/580121488130371584","[interview;tv;tv interview]","[]","[]","[]","[]",329,309,416311,NA,18,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"20","51878427","Twitter","I am running for President to stand with each of you to reignite the promise of America: http://t.co/YBcXsTJlj4 https://t.co/iAKxzEMte0","2015-03-23 23:19:47Z","http://twitter.com/tedcruz/status/580146957651300352","[promise]","[]","[]","[America]","[]",1363,1182,416311,NA,19,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"21","51878425","Twitter","I believe in America & her people. I believe we can stand up & restore our promise! Join us: http://t.co/YBcXsTJlj4 https://t.co/ISOhscRj1w","2015-03-24 00:22:00Z","http://twitter.com/tedcruz/status/580162612463214592","[people;promise]","[]","[]","[America]","[]",847,736,416311,NA,21,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"22","51878423","Twitter","Sat down with @seanhannity today to discuss my announcement at @libertyU. Don’t miss it on @FoxNews tonight! http://t.co/zm54o8bShr","2015-03-24 01:05:49Z","http://twitter.com/tedcruz/status/580173640764788736","[announcement;today]","[]","[]","[]","[]",496,346,416311,NA,18,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"23","51878421","Twitter","Enjoyed sitting down with @CBSThisMorning.  Hope you won't miss today's show! http://t.co/ldXSV5b0Dh","2015-03-24 10:38:08Z","http://twitter.com/tedcruz/status/580317668147798016","[]","[]","[]","[]","[]",246,118,416311,NA,12,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"24","51878419","Twitter","Powerful montage from @MichaelBerrySho:  Imagine.... http://t.co/AHURqbVmrq","2015-03-24 13:23:38Z","http://twitter.com/tedcruz/status/580359317968158720","[montage]","[]","[]","[]","[]",154,177,416311,NA,6,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"25","51878417","Twitter","LIVE with @glennbeck on the radio. Listen here: http://t.co/P6Dgz5ZUrc","2015-03-24 13:39:57Z","http://twitter.com/tedcruz/status/580363423243988992","[radio]","[]","[]","[]","[]",114,84,416311,NA,9,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"26","51878415","Twitter","RT @glennbeck: @TedCruz joins me on radio now. Listen free: http://t.co/8Lss7HCRJo Watch: http://t.co/MQWPyM5DDF  SJ http://t.co/hsqYySdFTM","2015-03-24 13:47:36Z","http://twitter.com/tedcruz/status/580365347968180224","[radio;sj]","[]","[]","[]","[]",237,176,416311,NA,15,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"27","51878413","Twitter","RT @seanhannity: With @tedcruz last night http://t.co/8sSGkFJTBr","2015-03-24 13:50:38Z","http://twitter.com/tedcruz/status/580366111134322689","[night;last night]","[]","[]","[]","[]",0,534,416311,NA,7,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"28","51878411","Twitter","The heart of our campaign is a grassroots movement from the people. Join us: http://t.co/PVsiCtsMqj https://t.co/gqGyMsn0Nd","2015-03-24 15:46:03Z","http://twitter.com/tedcruz/status/580395157037588480","[heart;movement]","[]","[]","[]","[]",368,453,416311,NA,16,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"29","51878409","Twitter","RT @TexasTribune: .@byjayroot interviews presidential contender @tedcruz in NYC this afternoon, 2 CDT. We're #livestreaming it. Watch: ...","2015-03-24 18:13:18Z","http://twitter.com/tedcruz/status/580432216133668864","[interviews;contender;presidential contender;#LiveStreaming]","[]","[]","[]","[]",0,66,416311,NA,18,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"30","51878407","Twitter","RT @TexasTribune: Live, from New York: @byjayroot's interview w/ @tedcruz is getting underway. Watch: http://t.co/46NXO6Gf3w ...","2015-03-24 19:13:45Z","http://twitter.com/tedcruz/status/580447428526104576","[interview;underway]","[]","[]","[New York]","[]",0,162,416311,NA,16,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"31","51878405","Twitter","Together, if we mobilize courageous conservatives, we can reignite the promise of America: http://t.co/PVsiCtbbyL https://t.co/ISOhsczI9Y","2015-03-24 22:31:12Z","http://twitter.com/tedcruz/status/580497115950014465","[promise;conservatives;courageous conservatives]","[]","[]","[America]","[]",653,759,416311,NA,15,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"32","51878403","Twitter","LIVE on the @marklevinshow now! Tune in: http://t.co/h2zyS6KggQ","2015-03-25 00:40:32Z","http://twitter.com/tedcruz/status/580529663153438720","[]","[]","[]","[]","[]",204,142,416311,NA,8,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"33","51878401","Twitter","Speaking live with @radiotalkermike NOW. Tune in: http://t.co/kV5WXfVBL8","2015-03-25 13:35:31Z","http://twitter.com/tedcruz/status/580724696674504705","[]","[]","[]","[]","[]",107,71,416311,NA,8,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"34","51878399","Twitter","In 2017, if we win this race, I hope & expect to sign a #FullRepeal of Obamacare. Join us: http://t.co/PVsiCtsMqj https://t.co/8c8MSMJUg3","2015-03-25 17:20:17Z","http://twitter.com/tedcruz/status/580781260668149760","[race;#FullRepeal]","[]","[]","[]","[]",1024,907,416311,NA,21,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"35","51878397","Twitter","It’s a time for truth. A time to rise to the challenge — just as Americans have always done: http://t.co/PVsiCtsMqj https://t.co/OWoOgbxqJD","2015-03-25 22:11:17Z","http://twitter.com/tedcruz/status/580854493782220800","[challenge;truth]","[]","[]","[]","[]",478,523,416311,NA,21,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"36","51878395","Twitter","Join our grassroots army of courageous conservatives to help reignite the promise of America: http://t.co/R1EkwUz9Id","2015-03-26 01:43:43Z","http://twitter.com/tedcruz/status/580907953496068096","[promise;conservatives;courageous conservatives]","[]","[]","[America]","[]",554,583,416311,NA,15,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"37","51878393","Twitter","Wow! What a tremendous start to this campaign -- our campaign: http://t.co/w9lSq6SkI1  Thank you for your support: http://t.co/PVsiCtsMqj","2015-03-26 14:05:07Z","http://twitter.com/tedcruz/status/581094534085365760","[start;campaign;tremendous start]","[]","[]","[]","[]",519,474,416311,NA,18,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"38","51878391","Twitter","I believe in the power of millions of courageous conservatives rising up to reignite the promise of America. Join us https://t.co/TBFFim7m2x","2015-03-26 17:08:09Z","http://twitter.com/tedcruz/status/581140594421956608","[promise;conservatives;courageous conservatives;power of millions]","[]","[]","[America]","[]",521,515,416311,NA,21,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"39","51878389","Twitter","I am honored to stand with each of you as we rise up to reignite the promise of America: http://t.co/PVsiCtsMqj http://t.co/j7Lrn7GiSt","2015-03-26 18:25:43Z","http://twitter.com/tedcruz/status/581160117019676673","[promise]","[]","[]","[America]","[]",797,736,416311,NA,21,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"40","51878387","Twitter","Join the fight to defend liberty and reclaim the Constitution: https://t.co/TBFFim7m2x http://t.co/DouIsOexPx","2015-03-26 22:41:50Z","http://twitter.com/tedcruz/status/581224568162947072","[fight;liberty]","[]","[]","[]","[]",758,783,416311,NA,12,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"41","51878385","Twitter","I believe we can rise up and restore America's promise.   RT if you do too! http://t.co/PVsiCtsMqj http://t.co/RtyfihyiJu","2015-03-27 01:52:40Z","http://twitter.com/tedcruz/status/581272595649073154","[promise]","[]","[]","[]","[]",647,1126,416311,NA,17,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"42","51878383","Twitter","Join our fight to reignite the promise of America: http://t.co/PVsiCtsMqj https://t.co/7pnfezgMXG http://t.co/irY3l90Kfm","2015-03-27 15:28:14Z","http://twitter.com/tedcruz/status/581477838999592960","[fight;promise]","[]","[]","[America]","[]",397,424,416311,NA,12,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"43","51878381","Twitter","I’m encouraged by courageous conservatives here & across America rising up to reignite America’s promise! #NHPolitics http://t.co/aC2hgFywYd","2015-03-27 20:08:14Z","http://twitter.com/tedcruz/status/581548302459498497","[promise;conservatives;courageous conservatives;#nhpolitics]","[]","[]","[America]","[]",796,801,416311,NA,17,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"44","51878379","Twitter","We're all the children of those who risked everything for freedom. Let's reignite America's promise together!#YAFCon http://t.co/8Isom8VZGS","2015-03-28 00:29:40Z","http://twitter.com/tedcruz/status/581614094454669312","[promise;everything;everything for freedom]","[]","[]","[]","[]",692,629,416311,NA,17,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"45","51878377","Twitter","RT @yaf: ""Young people have always been on the cusp of change."" -Ted Cruz #yafcon http://t.co/9tgo8MHSEQ","2015-03-28 00:40:00Z","http://twitter.com/tedcruz/status/581616694134583296","[young people;cusp;change;#yafcon;cusp of change]","[]","[]","[]","[]",0,313,416311,NA,16,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"46","51878375","Twitter","RT @NHSRW: ""Repeal every word of Obamacare and abolish the IRS."" @tedcruz @NHSRW @RockinghamCoGOP #fitn http://t.co/dmNeo4q58m","2015-03-28 15:48:18Z","http://twitter.com/tedcruz/status/581845273661431808","[repeal;#FITN]","[]","[IRS]","[]","[]",0,472,416311,NA,16,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"47","51878373","Twitter","Thanks to @RockinghamCoGOP & @NHSRW for a terrific brunch and discussion this morning! #MakeDCListen #nhpolitics http://t.co/jKJEmuVAyM","2015-03-28 16:26:33Z","http://twitter.com/tedcruz/status/581854902697140225","[brunch;discussion;#nhpolitics;#MakeDCListen]","[]","[]","[]","[]",217,193,416311,NA,16,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"48","51878371","Twitter","It’ll take a new generation of courageous conservatives to reignite the promise of America. Join us: http://t.co/R1EkwUz9Id #MakeDCListen","2015-03-29 16:16:02Z","http://twitter.com/tedcruz/status/582214643340308480","[promise;conservatives;courageous conservatives;#MakeDCListen]","[]","[]","[America]","[]",515,517,416311,NA,18,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"49","51878369","Twitter","Wishing you and your family a blessed and reverent #PalmSunday!","2015-03-29 19:07:10Z","http://twitter.com/tedcruz/status/582257709224837120","[family;#PalmSunday]","[]","[]","[]","[]",912,497,416311,NA,10,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"50","51878367","Twitter","This is our fight! Let’s reignite the promise of America together: https://t.co/zCp0fi1EBl https://t.co/DYkQ0tGGjo","2015-03-30 16:37:18Z","http://twitter.com/tedcruz/status/582582382462545921","[fight;promise]","[]","[]","[America]","[]",193,217,416311,NA,13,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"51","51878365","Twitter","IOWANS: Look forward to joining you across the state on Wednesday, 4/1, & Thursday, 4/2. For details & to RSVP: http://t.co/Zf8fe1pn8A","2015-03-30 18:19:56Z","http://twitter.com/tedcruz/status/582608211590529024","[details;iowans]","[]","[RSVP]","[]","[]",156,176,416311,NA,21,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"52","51878363","Twitter","Help reignite the promise of America: https://t.co/zCp0fi1EBl https://t.co/DYkQ0tGGjo","2015-03-30 21:49:21Z","http://twitter.com/tedcruz/status/582660912936407040","[promise]","[]","[]","[America]","[]",188,218,416311,NA,8,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"53","51878361","Twitter","I’m proud to stand with Gov. @mike_pence for religious liberty, and I urge Americans to do the same http://t.co/cWidDW2zpg","2015-03-31 01:03:21Z","http://twitter.com/tedcruz/status/582709735591272449","[liberty;religious liberty]","[]","[]","[]","[]",1265,1257,416311,NA,19,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"54","51878359","Twitter","We have a critical fundraising deadline at midnight. Please chip in $5 to help reignite the promise of America: https://t.co/xAGpySve8L","2015-03-31 13:00:55Z","http://twitter.com/tedcruz/status/582890313829593088","[chip;midnight;deadline at midnight]","[]","[]","[America]","[]",130,194,416311,NA,19,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"55","51878357","Twitter","Help reignite the promise of America — please chip in $5 before midnight: https://t.co/xAGpySve8L","2015-03-31 15:15:13Z","http://twitter.com/tedcruz/status/582924112672079872","[chip;midnight]","[]","[]","[America]","[]",112,155,416311,NA,13,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"56","51878355","Twitter","On the air LIVE with @dloesch now. Listen here: http://t.co/3qtxUaexfE #DLRS","2015-03-31 18:14:29Z","http://twitter.com/tedcruz/status/582969226345975808","[air;#DLRS]","[]","[]","[]","[]",72,67,416311,NA,11,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"57","51878353","Twitter","If you want to see courageous conservatives come together to turn this country around, we need your support: https://t.co/7vZ3OviAAg","2015-03-31 19:21:17Z","http://twitter.com/tedcruz/status/582986039532212225","[country;conservatives;courageous conservatives]","[]","[]","[]","[]",224,247,416311,NA,19,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"58","51878351","Twitter","On the @HowieCarrShow LIVE now. Listen here: http://t.co/4eynaWFhR9","2015-03-31 20:42:54Z","http://twitter.com/tedcruz/status/583006577331851264","[]","[]","[]","[]","[]",60,54,416311,NA,8,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"59","51878349","Twitter","Thanks to everyone joining our Campaign HQ Open House! Download your photos at http://t.co/fSOLODtEQ2 http://t.co/Z3EDpd0W82","2015-03-31 21:41:22Z","http://twitter.com/tedcruz/status/583021291323576320","[everyone]","[]","[]","[]","[]",267,214,416311,NA,15,"Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
