"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"2742","51844231","Twitter","|LIVE NOW| Just a little north of South Carolina...  #meerkat http://t.co/971ePLrk4v","2015-05-30 23:49:43Z","http://twitter.com/RickSantorum/status/604796861661257728","[north;little north;#meerkat]","[]","[]","[South Carolina]","[]",25,19,232548,NA,11,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2746","51844229","Twitter","|LIVE NOW| Tossing Pizza #meerkat http://t.co/FH9FZRESQJ","2015-05-31 00:26:16Z","http://twitter.com/RickSantorum/status/604806059950260224","[#meerkat]","[]","[]","[]","[]",18,13,232548,NA,6,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2748","51844227","Twitter","LIVE on #Periscope: Tossing some pizza  https://t.co/LVi7tI1UEd","2015-05-31 00:26:59Z","http://twitter.com/RickSantorum/status/604806241311985664","[pizza;#periscope]","[]","[]","[]","[]",17,14,232548,NA,7,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2750","51844225","Twitter","Another great outpouring of support tonight in Kings Mountain, NC. Join me and let's take back America! http://t.co/Xf1jQbp61D","2015-05-31 00:33:37Z","http://twitter.com/RickSantorum/status/604807911668359168","[tonight;outpouring;great outpouring;outpouring of support]","[]","[]","[America;Kings Mountain]","[]",45,40,232548,NA,18,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2754","51844223","Twitter","Honored to receive the key to the city of Kings Mountain, NC tonight! http://t.co/oOT400HH9c","2015-05-31 01:16:10Z","http://twitter.com/RickSantorum/status/604818620355604481","[key;tonight]","[]","[]","[Kings Mountain]","[]",75,59,232548,NA,14,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2757","51844221","Twitter","Our prayers and deepest sympathy to the Biden Family.","2015-05-31 04:39:45Z","http://twitter.com/RickSantorum/status/604869851249815552","[prayers;sympathy;deepest sympathy]","[]","[]","[]","[]",128,76,232548,NA,9,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2769","51844219","Twitter","Tune in to @77WABCradio in New York to hear me talk with my friend @RitaCosby today about our plan to take back America!","2015-05-31 13:59:25Z","http://twitter.com/RickSantorum/status/605010698008182786","[friend;tune]","[]","[]","[New York;America]","[]",19,32,232548,NA,23,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2785","51844217","Twitter","I'm deeply sadden to hear of the passing of Elder Tom Perry. He provided such great moral leadership for America. #ElderPerry","2015-05-31 16:52:31Z","http://twitter.com/RickSantorum/status/605054259533631488","[leadership;passing;moral leadership;great moral leadership]","[]","[]","[America]","[]",120,62,232548,NA,21,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2788","51844215","Twitter","Always enjoy visiting Tommy's Ham House in Greenville, SC! #sctweets #scpol http://t.co/2lfz5vKsAl","2015-05-31 17:23:02Z","http://twitter.com/RickSantorum/status/605061940512194560","[#scpol;#sctweets]","[]","[]","[Greenville]","[]",48,37,232548,NA,12,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2795","51844213","Twitter","If you missed @meetthepress this morning, watch here:     http://t.co/0J4AacE6Lf #MTP","2015-05-31 19:40:09Z","http://twitter.com/RickSantorum/status/605096445394472961","[watch;morning;#mtp]","[]","[]","[]","[]",26,39,232548,NA,10,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2800","51844211","Twitter","Fielding some tough questions from this little voter today in Travelers Rest, SC!  #sctweets #fits http://t.co/ZT3Zt81MZz","2015-05-31 20:02:29Z","http://twitter.com/RickSantorum/status/605102066655199232","[questions;voter;tough questions;#sctweets;#FITs]","[]","[]","[Fielding;Travelers Rest]","[]",56,47,232548,NA,16,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2830","51844209","Twitter","RT @RitaCosby: Listen to @RickSantorum #RickSantorum #rick2016 on my @77wabcradio show. Starts at 9 min. http://t.co/ZzMGl7XulO  ...","2015-05-31 23:14:09Z","http://twitter.com/RickSantorum/status/605150300572401664","[min;#RickSantorum;#Rick2016]","[]","[]","[]","[]",0,15,232548,NA,17,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2832","51844207","Twitter","RT @CountryHamHouse: Presidential candidate Rick Santorum made his 6th visit to the Ham House just in time for Sunday lunch. ...","2015-05-31 23:15:00Z","http://twitter.com/RickSantorum/status/605150512749658112","[lunch;candidate;presidential candidate]","[Rick Santorum]","[]","[]","[]",0,28,232548,NA,21,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2896","51844205","Twitter","Looking forward to joining @JrzyJoePiscopo in just a few minutes to talk about our plan to take back America!","2015-06-01 11:18:15Z","http://twitter.com/RickSantorum/status/605332526400438272","[plan;minutes]","[]","[]","[America]","[]",26,22,232548,NA,19,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2898","51844203","Twitter","About to join @fbtalk in Detroit to talk about our plans to revive American manufacturing!  Join us at http://t.co/zj89cNMaUY!","2015-06-01 11:57:45Z","http://twitter.com/RickSantorum/status/605342466154332160","[plans;manufacturing;american manufacturing]","[]","[]","[Detroit]","[]",14,23,232548,NA,19,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2902","51844201","Twitter","Can't wait to join my friend Rose Tennent on AM1250 in Pittsburgh at 8:30 to talk about our blue collar conservative message!","2015-06-01 12:10:41Z","http://twitter.com/RickSantorum/status/605345720552538112","[message;collar;blue collar;conservative message]","[Rose Tennent]","[]","[Pittsburgh]","[]",15,17,232548,NA,22,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2907","51844199","Twitter","I will be joining my friend @DomShow1210 in Philly at 9am to talk about our plan to take back America!  Join us at http://t.co/zj89cNMaUY","2015-06-01 12:33:56Z","http://twitter.com/RickSantorum/status/605351573733183488","[plan;friend]","[]","[]","[America]","[]",19,21,232548,NA,24,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2908","51844197","Twitter","@QuinHillyer makes his recommendation for debates. http://t.co/nYn8oS1rEL","2015-06-01 12:33:58Z","http://twitter.com/RickSantorum/status/605351580620189697","[debates;recommendation]","[]","[]","[]","[]",6,19,232548,NA,7,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2911","51844195","Twitter","Looking forward to joining @MarkDavis on KSKY in Dallas at 10:05am ET to talk about our plan to take back America! http://t.co/zj89cNMaUY","2015-06-01 13:02:27Z","http://twitter.com/RickSantorum/status/605358750241832960","[plan]","[]","[]","[America;Dallas]","[]",16,22,232548,NA,22,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2916","51844193","Twitter","Looking forward to joining @kilmeade at 10:30am ET on Fox News Radio to talk about our plan to end big government and big money's influence","2015-06-01 13:52:45Z","http://twitter.com/RickSantorum/status/605371408156344320","[plan;influence]","[]","[]","[]","[]",27,32,232548,NA,25,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"2922","51844191","Twitter","RT @greta: tonight OTR at 7p Fox News: 3 Pres contenders: @MikeHuckabeeGOP @RickSantorum @LindseyGrahamSC","2015-06-01 15:06:21Z","http://twitter.com/RickSantorum/status/605389927979753472","[contenders;otr]","[]","[]","[]","[]",0,41,232548,NA,14,"Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
