"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"9531","53831651","Twitter","Boisterous crowd as Gov. Kasich heads to @seanhannity's set for an interview on Fox. http://t.co/t8PpeMMike","2015-07-21 16:40:48Z","http://twitter.com/JohnKasich/status/623533092167385088","[interview;crowd;boisterous crowd]","[]","[]","[]","[]",106,69,76557,NA,15,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9600","53852019","Twitter","Great turnout for a Town Hall event in New Hampshire! Sen @JohnSununu introducing Gov Kasich http://t.co/JClUfxbDAB","2015-07-21 22:13:30Z","http://twitter.com/JohnKasich/status/623616818016612354","[event;turnout;great turnout]","[]","[]","[New Hampshire]","[]",72,34,77060,NA,16,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9603","53852343","Twitter","Gov Kasich talking at a N.H. Town hall about leading the effort to balance the federal budget #Kasich4Us http://t.co/ThDX19Kuxq","2015-07-21 22:23:21Z","http://twitter.com/JohnKasich/status/623619295826837504","[budget;federal budget;hall;#Kasich4Us]","[]","[]","[H Town]","[Government Budgets]",69,30,77072,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9626","53855843","Twitter","What a great turnout in Nashua, N.H. for the first Town Hall event! #Kasich4Us http://t.co/fW16wJ5Eeh","2015-07-22 00:48:05Z","http://twitter.com/JohnKasich/status/623655721423536128","[event;turnout;great turnout;#Kasich4Us]","[]","[]","[Nashua]","[]",83,45,77269,NA,15,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9644","53857103","Twitter","A packed @OhioUnion sets the stage for a campaign for America.   #Kasich4Us  http://t.co/OVrXvERAys","2015-07-22 01:48:00Z","http://twitter.com/JohnKasich/status/623670797932953600","[stage;campaign;#Kasich4Us]","[]","[]","[America]","[]",78,55,77369,NA,13,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9650","53857379","Twitter","RT @seanhannity: It’s time for #Hannity on #FoxNews and my interview with 2016 contender Ohio Governor @JohnKasich!","2015-07-22 02:02:17Z","http://twitter.com/JohnKasich/status/623674394729181184","[interview;contender;#FoxNews;#Hannity]","[]","[]","[Ohio]","[]",0,42,77386,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9653","53857609","Twitter","RT @seanhannity: Gov @JohnKasich:  ""If you’re poor, if you’re disabled, if you’re drug addicted, we want everyone to rise.""  #Hannity","2015-07-22 02:16:48Z","http://twitter.com/JohnKasich/status/623678045598142464","[drug;#Hannity;everyone]","[]","[]","[]","[]",0,71,77478,NA,20,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9655","53857675","Twitter","RT @FoxNews: Gov @JohnKasich: ""If you’re poor, if you’re disabled, if you’re drug addicted, we want everyone to rise.""  #Hannity ...","2015-07-22 02:21:42Z","http://twitter.com/JohnKasich/status/623679281210769412","[drug;#Hannity;everyone]","[]","[]","[]","[]",0,179,77518,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9708","53879265","Twitter","Thanks for your support. It's great to be back in New Hampshire. #FITN #nhpolitics http://t.co/jPvYkIKKR0","2015-07-22 15:31:11Z","http://twitter.com/JohnKasich/status/623877960009936897","[support;#FITN;#nhpolitics]","[]","[]","[New Hampshire]","[]",42,23,78247,NA,15,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9721","53881431","Twitter","Today's first Town Hall is in Portsmouth, N.H. Great event! #FITN #nhpolitics http://t.co/GQAkZL4Mq8","2015-07-22 16:19:07Z","http://twitter.com/JohnKasich/status/623890021892886528","[event;#FITN;#nhpolitics]","[]","[]","[Portsmouth]","[]",53,21,78282,NA,13,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9748","53892751","Twitter","Great to see Ruth Griffin and former House Speaker Doug Scamman at our Portsmouth, N.H. Town Hall -John #nhpolitics http://t.co/IlLNDHQA9j","2015-07-22 17:51:08Z","http://twitter.com/JohnKasich/status/623913178280390656","[#nhpolitics]","[Ruth Griffin;Doug Scamman]","[]","[Portsmouth;H Town]","[]",52,18,78345,NA,20,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9755","53896269","Twitter","Gov. Kasich had a great time visiting with Portsmouth, N.H. residents at today's 1st Town Hall event #nhpolitics http://t.co/779JPbVUkl","2015-07-22 18:20:42Z","http://twitter.com/JohnKasich/status/623920621966245890","[event;residents;#nhpolitics]","[]","[]","[Portsmouth]","[]",56,30,78350,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9805","53905165","Twitter","While in New Hampshire, Gov. Kasich sat down with @AdamSextonWMUR - Watch the whole interview on Sunday via @WMUR9","2015-07-22 21:07:40Z","http://twitter.com/JohnKasich/status/623962638935060480","[interview;whole interview]","[]","[]","[New Hampshire]","[]",17,9,78425,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9818","53908947","Twitter","Our Nat'l Guard recruiters must be able to defend themselves & in Ohio we're making sure that happens. -John    http://t.co/lyxCsUjLMc","2015-07-22 22:21:36Z","http://twitter.com/JohnKasich/status/623981243542188032","[]","[]","[]","[Ohio]","[]",91,72,78457,NA,20,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9824","53910927","Twitter","Gov. Kasich talks at the Center Harbor N.H. Town Hall event about about his times working with President Reagan http://t.co/IDCZoB6KAJ","2015-07-22 22:54:02Z","http://twitter.com/JohnKasich/status/623989407234789376","[event;talks]","[]","[]","[Center Harbor;H Town]","[]",48,29,78474,NA,20,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9827","53911281","Twitter","Gov. Kasich talks about leading the effort to balance the federal budget since the first time man walked on the moon http://t.co/vtDfD1ImhO","2015-07-22 23:01:27Z","http://twitter.com/JohnKasich/status/623991273817513984","[federal budget;man;moon]","[]","[]","[]","[Government Budgets]",67,51,78474,NA,22,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9842","53913001","Twitter","Thanks Center Harbor! We'll be in Wolfeboro and North Conway, N.H. for 2 more Town Halls tmrw #FITN #nhpolitics http://t.co/EdkUbZWRvK","2015-07-22 23:58:00Z","http://twitter.com/JohnKasich/status/624005506194087936","[town;#FITN;#nhpolitics;halls;town halls]","[]","[]","[Wolfeboro;Center Harbor;North Conway]","[]",46,19,78514,NA,20,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9952","53938755","Twitter","Gov Kasich takes questions and talks with voters at the Wolfeboro, N.H. Town Hall #FITN #nhpolitics http://t.co/Nu6rSr4uPc","2015-07-23 16:11:56Z","http://twitter.com/JohnKasich/status/624250601321443328","[talks;voters;#FITN;#nhpolitics]","[]","[]","[Wolfeboro;H Town]","[]",48,24,78746,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"9958","53940149","Twitter","Lots of excitement & questions at the Wolfeboro Town Hall. Gov Kasich talking abt leadership & job creation #FITN http://t.co/ToJlslz8rl","2015-07-23 16:39:19Z","http://twitter.com/JohnKasich/status/624257496170016768","[creation;job creation;excitement;#FITN;lots of excitement]","[]","[]","[Wolfeboro]","[Employment Creation;Jobs]",57,28,78746,NA,20,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10034","53959813","Twitter","That's what I call a productive lunch. Thanks to @MittRomney & Ann for good food and a great discussion today. -John http://t.co/gtSRYfN6BS","2015-07-23 23:31:09Z","http://twitter.com/JohnKasich/status/624361135253389316","[lunch;discussion;great discussion;great discussion today;productive lunch]","[]","[]","[]","[]",264,127,78832,NA,22,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10101","53985911","Twitter","Gov. Kasich taking questions at a Summerville, S.C. Town Hall - talking abt his experience leading & getting results http://t.co/Z2MfkhDDyt","2015-07-24 15:45:28Z","http://twitter.com/JohnKasich/status/624606329508728833","[questions;experience]","[]","[]","[Summerville]","[]",52,25,78994,NA,20,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10143","53991575","Twitter","Another great Town Hall! This morning we were in Summerville, S.C. at @ScoutBoatsInc #Kasich4Us http://t.co/celJ8YiW3z","2015-07-24 17:25:35Z","http://twitter.com/JohnKasich/status/624631524483330048","[morning;#Kasich4Us]","[]","[]","[Summerville]","[]",57,30,79037,NA,15,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10157","53993375","Twitter","You're not going to find a bigger tax cut than what we've done in Ohio. -John   #Kasich4Us  https://t.co/cD6fLXGZFQ","2015-07-24 17:57:53Z","http://twitter.com/JohnKasich/status/624639653325467648","[cut;tax cut;ballpark;bigger tax cut;bigger tax;#Kasich4Us]","[]","[]","[Ohio]","[Tax policies]",67,43,79047,NA,18,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10227","54006003","Twitter","Happening Now: Iowa State Rep. Mary Ann Hanusa announces her endorsement and intros Gov. Kasich at a Town Hall event http://t.co/5A8HQ06TJl","2015-07-24 22:34:02Z","http://twitter.com/JohnKasich/status/624709149943672832","[endorsement;intros]","[Mary Ann Hanusa]","[]","[Iowa]","[]",75,32,79119,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10231","54006277","Twitter","Gov Kasich at a Des Moines, IA Town Hall - talking about experience cutting taxes, balancing budgets & creating jobs http://t.co/AkgFqvDss1","2015-07-24 22:49:05Z","http://twitter.com/JohnKasich/status/624712937400221696","[cutting;experience;cutting taxes]","[]","[]","[Des Moines]","[Jobs]",67,30,79123,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10242","54008095","Twitter","Hmmm...  -John  #Kasich4Us http://t.co/OrMKO63Uqu","2015-07-25 00:30:36Z","http://twitter.com/JohnKasich/status/624738485421907969","[#Kasich4Us]","[]","[]","[]","[]",167,131,79130,NA,4,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10303","54017697","Twitter","Gov. Kasich visits with Southfield, MI voters and talks about his vision for strengthening America #Kasich4Us http://t.co/8WjgFeNZKZ","2015-07-25 15:01:43Z","http://twitter.com/JohnKasich/status/624957709281042432","[vision;voters;#Kasich4Us]","[]","[]","[America;Southfield]","[]",72,23,79236,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10312","54018923","Twitter","There is so much passion for a stronger America among voters in NH. Join our team. Let's make it happen. -John https://t.co/d9ECJVwgzF","2015-07-25 16:07:22Z","http://twitter.com/JohnKasich/status/624974228962603008","[voters;passion]","[]","[]","[America]","[]",72,31,79245,NA,22,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10355","54022891","Twitter","Hillary's team thinks they will lose to John Kasich. Let's make it happen.   Pitch in today: https://t.co/TNeTovBO1n http://t.co/NtXcn4ImXr","2015-07-25 20:19:46Z","http://twitter.com/JohnKasich/status/625037746806067200","[team;pitch]","[John Kasich]","[]","[]","[]",186,133,79277,NA,18,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10358","54024165","Twitter","Gov Kasich is in Grand Rapids, MI meeting with supporters - talking abt leading the effort to balance the fed budget http://t.co/yUq49thpXd","2015-07-25 21:01:05Z","http://twitter.com/JohnKasich/status/625048146930966529","[supporters;fed;fed budget;meeting with supporters]","[]","[]","[Grand Rapids]","[]",50,32,79276,NA,22,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10360","54024455","Twitter","You're going to want to see this...  -John http://t.co/9lkP2mg03F","2015-07-25 21:17:02Z","http://twitter.com/JohnKasich/status/625052160955449344","[]","[]","[]","[]","[]",78,51,79278,NA,9,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10372","54025785","Twitter","Great crowd at the Ottawa County GOP dinner - together, we can win! #Kasich4Us http://t.co/mprAa3jjzz","2015-07-25 23:06:52Z","http://twitter.com/JohnKasich/status/625079799292252161","[dinner;crowd;great crowd;#Kasich4Us]","[]","[]","[Ottawa]","[]",53,22,79293,NA,15,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10373","54026361","Twitter","MI @RepHuizenga & former Rep. Pete Hoekstra joined us in Grand Rapids. Thx for coming out! -John http://t.co/UzAxqKRdKY","2015-07-25 23:53:08Z","http://twitter.com/JohnKasich/status/625091445461008385","[thx]","[Pete Hoekstra]","[]","[Grand Rapids]","[]",50,13,79299,NA,18,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10376","54026701","Twitter","This is the kind of endorsement that gets noticed, & for good reason. Thx for your support, IA St Rep Hanusa. -John https://t.co/gi2WB9hqzy","2015-07-26 00:26:02Z","http://twitter.com/JohnKasich/status/625099725117599744","[endorsement;thx]","[]","[]","[]","[]",68,33,79297,NA,23,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10430","54032475","Twitter","Don't forget to tune in and watch Gov. John Kasich this morning on @meetthepress. http://t.co/mm8yCB500J","2015-07-26 11:54:23Z","http://twitter.com/JohnKasich/status/625272953169575936","[morning]","[John Kasich]","[]","[]","[]",56,38,79346,NA,15,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10431","54032703","Twitter","RT @chucktodd: ""Either we're in this to fix America or we're in this to get elected."" - @JohnKasich http://t.co/DhXYhFZU8h See more on ...","2015-07-26 12:07:15Z","http://twitter.com/JohnKasich/status/625276188932509696","[]","[]","[]","[America]","[]",0,85,79348,NA,23,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10434","54033573","Twitter","Saddened to learn of the passing of Columbus legend Amos Lynch. His positive impact on Ohio is beyond measure. -John  http://t.co/zCrvfm7VuQ","2015-07-26 13:02:51Z","http://twitter.com/JohnKasich/status/625290181776519169","[passing;legend;positive impact]","[]","[]","[Ohio;Columbus]","[]",21,11,79355,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10441","54034231","Twitter","Huge jump to 4th for Gov. Kasich in newest NH poll, even with poll taken BEFORE his anncmt & NH tour. That was fast! https://t.co/0shQBgV4EJ","2015-07-26 13:52:28Z","http://twitter.com/JohnKasich/status/625302670568329217","[poll;huge jump;anncmt]","[]","[]","[]","[]",200,144,79374,NA,25,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10504","54040067","Twitter","Being President isn't about politics, it's about capability.  -John http://t.co/0McHfsTPr9","2015-07-26 18:38:52Z","http://twitter.com/JohnKasich/status/625374744393551872","[politics;capability]","[]","[]","[]","[]",192,150,79472,NA,10,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10612","54067593","Twitter","Have you visited our online store yet? Pls take a moment to purchase your #Kasich4Us items and support Gov. Kasich! http://t.co/R6J1br8cg3","2015-07-27 14:50:24Z","http://twitter.com/JohnKasich/status/625679634349232129","[store;moment;online store;#Kasich4Us]","[]","[]","[]","[]",33,17,79625,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10732","54088127","Twitter","You're right, Allan. Cool to see my old house again. McKees Rocks helped make me who I am today. -John https://t.co/fqBIdqPLZt","2015-07-27 22:13:57Z","http://twitter.com/JohnKasich/status/625791260104593408","[house;childhoods;old house]","[]","[]","[Pittsburgh]","[]",32,8,79681,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10756","54100403","Twitter","Our campaign is off to a fast start and America is taking notice!   Join our team: http://t.co/dy8KnYJqEj   -John http://t.co/sQsaesG3uF","2015-07-28 00:36:19Z","http://twitter.com/JohnKasich/status/625827088516251649","[start;campaign;fast start]","[]","[]","[America]","[]",118,80,79707,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"10903","54134873","Twitter","Ohio has lost a great public servant. Our Homeland Security Director, Richard Baron, has passed away. Prayers for him and his family. -John","2015-07-28 18:07:08Z","http://twitter.com/JohnKasich/status/626091533297709056","[prayers;public servant;servant;great public servant]","[Richard Baron]","[]","[Ohio]","[National Security]",37,19,79841,NA,23,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
