"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"4131","51921081","Twitter","I Know We Can Fix What Ails America: Because I’ve Done It. New post on @Medium: http://t.co/5Hoq3B3ssD","2015-06-16 14:03:51Z","http://twitter.com/JebBush/status/610810017642598400","[post]","[]","[]","[America]","[]",78,54,203733,NA,17,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4138","51924425","Twitter","See you tonight @JimmyFallon. https://t.co/a5aylzM5BO","2015-06-16 14:50:58Z","http://twitter.com/JebBush/status/610821875535474690","[#FallonTonight]","[Courtney Barnett]","[]","[]","[]",298,126,203858,NA,5,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4142","51925787","Twitter","Best part of yesterday: Mom told me I am her favorite. https://t.co/uwsdLcYY7X","2015-06-16 15:12:23Z","http://twitter.com/JebBush/status/610827267556552704","[yesterday;mom]","[]","[]","[]","[]",445,175,203903,NA,12,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4144","51926235","Twitter","Can't wait http://t.co/rAIUMKkIaD","2015-06-16 15:19:49Z","http://twitter.com/JebBush/status/610829135393497089","[]","[]","[]","[]","[]",112,34,203948,NA,3,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4160","51930671","Twitter","Watch live via @necn – rally in Derry, New Hampshire: http://t.co/cAcr1PbFfL","2015-06-16 16:13:28Z","http://twitter.com/JebBush/status/610842636258267137","[rally]","[]","[]","[Derry]","[]",50,27,204176,NA,11,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4194","51954177","Twitter","Added to my kindle queue @TheQuietManBook by @GovernorSununu. You should too. http://t.co/3F9WFXDUvN","2015-06-16 19:44:19Z","http://twitter.com/JebBush/status/610895698687471616","[queue;kindle]","[]","[]","[]","[]",58,25,204742,NA,12,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4199","51955891","Twitter","This wasn't my idea, but here's the first installment of #JebNoFilter, New Hampshire edition: https://t.co/84H7XfieO6","2015-06-16 20:13:58Z","http://twitter.com/JebBush/status/610903162275237889","[installment;edition;first installment;#JebNoFilter]","[]","[]","[New Hampshire]","[]",84,42,204802,NA,15,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4201","51958963","Twitter","Tune in to the @seanhannity show tonight. Am on for the full hour. Was a great discussion. http://t.co/RoDQLA1WED","2015-06-16 20:58:08Z","http://twitter.com/JebBush/status/610914276484583424","[tonight;tune;full hour;great discussion]","[]","[]","[]","[]",151,51,204918,NA,18,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4209","51961199","Twitter","Met this guy named @juddapatow. He wanted to talk about higher ed reform. It's no laughing matter. http://t.co/JD99I7EZqx","2015-06-16 21:51:28Z","http://twitter.com/JebBush/status/610927700329525248","[reform;guy;laughing matter]","[]","[]","[]","[]",243,122,205041,NA,18,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4214","51963675","Twitter","Check out this recap of our big day yesterday: https://t.co/Cl5g845Icy","2015-06-16 22:59:05Z","http://twitter.com/JebBush/status/610944712908779520","[yesterday;recap;day yesterday]","[]","[]","[]","[]",65,47,205171,NA,10,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4219","51964879","Twitter","Now this is pretty cool http://t.co/6b9kjjqUN6","2015-06-16 23:51:42Z","http://twitter.com/JebBush/status/610957956872585216","[]","[]","[]","[]","[]",632,165,205272,NA,6,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4232","51977471","Twitter",".@JimmyFallon and I slow jammed the news. Fireball! #ew https://t.co/4LTnwJ8uaY","2015-06-17 11:48:59Z","http://twitter.com/JebBush/status/611138468123684865","[news;fireball]","[]","[]","[]","[]",276,207,206721,NA,10,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4236","51979277","Twitter","Good to be back in Iowa and glad to have the support of these fine Iowans: http://t.co/Yz0dSRCGh5","2015-06-17 12:31:31Z","http://twitter.com/JebBush/status/611149170326544385","[support]","[]","[]","[Iowa]","[]",85,36,206793,NA,17,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4239","51980081","Twitter",".@JohnKerry admits Iran deal violates 'redline' on past military development.  More capitulation from @whitehouse http://t.co/IEXNPCTOhF","2015-06-17 12:52:02Z","http://twitter.com/JebBush/status/611154332894015488","[capitulation;military development;redline]","[]","[]","[Iran]","[]",52,39,206823,NA,15,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4249","51986895","Twitter","Oh yeah https://t.co/5yCgN2o9Ae","2015-06-17 14:33:33Z","http://twitter.com/JebBush/status/611179882995970049","[night;last night;#FallonTonight]","[]","[]","[]","[]",265,118,207061,NA,3,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4253","51988247","Twitter","Families in Washington, IA haven’t received a pay raise in 15 years while Washington DC booms. That needs to change. http://t.co/eMrakD2i4O","2015-06-17 14:55:09Z","http://twitter.com/JebBush/status/611185317840842753","[booms;raise;pay raise]","[]","[]","[Washington]","[]",104,43,207100,NA,21,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4264","51992895","Twitter","Fixing this mess we’re in starts with helping the people in Washington, Iowa before those in Washington D.C. http://t.co/PsYvmoWNfz","2015-06-17 15:59:41Z","http://twitter.com/JebBush/status/611201558605365248","[starts;mess]","[]","[]","[Iowa;Washington]","[]",127,49,207253,NA,19,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4267","51994035","Twitter","Thank you Mark! https://t.co/0GzAthLRPG","2015-06-17 16:07:10Z","http://twitter.com/JebBush/status/611203441424207872","[vision;conservative record;fl;#AllInForJeb]","[]","[]","[]","[]",72,27,207264,NA,4,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4272","51997967","Twitter","High fives all around in Iowa. http://t.co/bd37NDqPKg","2015-06-17 16:46:04Z","http://twitter.com/JebBush/status/611213230074109952","[high fives;fives]","[]","[]","[Iowa]","[]",287,91,207323,NA,7,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4280","52004443","Twitter","Ran into @JuddApatow yesterday. Great guy. He talked about our conversation on @LateNightSeth: http://t.co/Qy6XINqOmD","2015-06-17 18:20:25Z","http://twitter.com/JebBush/status/611236972372303872","[guy;great guy;ran]","[]","[]","[]","[]",65,33,207478,NA,14,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4307","52030529","Twitter","RT @ijreview: ¿Cómo se dice ""debate"" en Espanol, @jebbush? http://t.co/bmB7A7pZjV https://t.co/vhhvdyiYeX","2015-06-17 21:14:56Z","http://twitter.com/JebBush/status/611280892187811840","[debate;dice]","[]","[]","[]","[]",0,18,207734,NA,11,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4308","52032141","Twitter","A stop at The Work of Our Hands craft store to pick up a gift for @ColumbaBush and some paleo-compliant chocolate. http://t.co/TyeIYu7KfN","2015-06-17 21:38:18Z","http://twitter.com/JebBush/status/611286774279708674","[gift;chocolate]","[]","[]","[]","[]",113,35,207766,NA,22,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4310","52032575","Twitter","While I'm in Iowa today, my son @georgepbush is traveling in Nevada on my behalf. Looks like he found a nice hat! http://t.co/ip5CAt2sIt","2015-06-17 21:47:47Z","http://twitter.com/JebBush/status/611289158368235520","[hat;son;nice hat]","[]","[]","[Iowa;Nevada]","[]",167,44,207785,NA,23,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4318","52062017","Twitter","No place like Miami. Here are some of the many supporters that made Monday’s announcement so energizing: https://t.co/ISZ8CBTihX","2015-06-18 00:06:38Z","http://twitter.com/JebBush/status/611324102540959744","[announcement;supporters]","[]","[]","[Miami]","[]",74,36,208054,NA,18,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4321","52063363","Twitter",".@SeanHannity on my record as FL Gov: ""That's a conservative record."" http://t.co/zYWB7HkJ1O","2015-06-18 01:09:10Z","http://twitter.com/JebBush/status/611339840408428544","[record;conservative record;fl]","[]","[]","[]","[]",72,48,208152,NA,12,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4323","52063629","Twitter","What a crowd and setting -- Molengracht Plaza in Pella, Iowa https://t.co/VJA232FUUF http://t.co/ChFdtZyjfg","2015-06-18 01:25:19Z","http://twitter.com/JebBush/status/611343902700924928","[crowd;evening;beautiful evening;beautiful city;#AllInForJeb]","[]","[]","[Iowa;Pella]","[]",107,43,208167,NA,13,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4329","52066035","Twitter","Our thoughts and prayers are with the individuals and families affected by the tragic events in Charleston.","2015-06-18 04:30:47Z","http://twitter.com/JebBush/status/611390576622202880","[tragic events;prayers;thoughts]","[]","[]","[Charleston]","[]",569,439,208470,NA,17,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4412","52112299","Twitter","May the families and the city of Charleston be lifted up by the prayers of our entire nation. http://t.co/WIcKOWRWJy http://t.co/pZ1irL5qbZ","2015-06-18 22:54:42Z","http://twitter.com/JebBush/status/611668387811364864","[city;prayers;entire nation]","[]","[]","[Charleston]","[]",416,266,209467,NA,20,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"4447","52149747","Twitter","The limits people may have pale in comparison to the joy they can give. Thanks Lorraine Butler for sharing your story http://t.co/VoaXtp7PEG","2015-06-19 12:46:15Z","http://twitter.com/JebBush/status/611877654183182336","[joy;comparison]","[]","[]","[]","[]",56,32,209940,NA,22,"Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
